DrugX	DrugXConc	ABX	ABXConc	Strain	Replicate	normAUC	Exp	Strain_name
Diflunisal	80	Doxycycline	0.0625	NT5004	1	0.01626699219890925	CG7-5-6	B. thetaiotaomicron
Diflunisal	40	Doxycycline	0.0625	NT5004	1	0.008934998460148185	CG7-5-6	B. thetaiotaomicron
Diflunisal	20	Doxycycline	0.0625	NT5004	1	0.010538830452565462	CG7-5-6	B. thetaiotaomicron
Diflunisal	10	Doxycycline	0.0625	NT5004	1	0.011539904992373227	CG7-5-6	B. thetaiotaomicron
Diflunisal	0	Doxycycline	0.0625	NT5004	1	0.012153030404034171	CG7-5-6	B. thetaiotaomicron
Diflunisal	640	Doxycycline	0.075	NT5004	1	0.011042699709249794	CG7-5-6	B. thetaiotaomicron
Diflunisal	320	Doxycycline	0.075	NT5004	1	0.01469922425518616	CG7-5-6	B. thetaiotaomicron
Diflunisal	160	Doxycycline	0.075	NT5004	1	0.011456323950797941	CG7-5-6	B. thetaiotaomicron
Diflunisal	80	Doxycycline	0.075	NT5004	1	0.006185572874598389	CG7-5-6	B. thetaiotaomicron
Diflunisal	40	Doxycycline	0.075	NT5004	1	0.004810796060901038	CG7-5-6	B. thetaiotaomicron
Diflunisal	20	Doxycycline	0.075	NT5004	1	0.0032069642975389393	CG7-5-6	B. thetaiotaomicron
Diflunisal	10	Doxycycline	0.075	NT5004	1	0.0022925250745957143	CG7-5-6	B. thetaiotaomicron
Diflunisal	0	Doxycycline	0.075	NT5004	1	0.005494461709976297	CG7-5-6	B. thetaiotaomicron
Diflunisal	640	Doxycycline	0.0875	NT5004	1	0.001373886094382683	CG7-5-6	B. thetaiotaomicron
Diflunisal	320	Doxycycline	0.0875	NT5004	1	0.009171627510309345	CG7-5-6	B. thetaiotaomicron
Diflunisal	160	Doxycycline	0.0875	NT5004	1	0.008248532840339197	CG7-5-6	B. thetaiotaomicron
Diflunisal	80	Doxycycline	0.0875	NT5004	1	0.006185508968203525	CG7-5-6	B. thetaiotaomicron
Diflunisal	40	Doxycycline	0.0875	NT5004	1	0.003207791110458744	CG7-5-6	B. thetaiotaomicron
Diflunisal	20	Doxycycline	0.0875	NT5004	1	0.0052729087316836145	CG7-5-6	B. thetaiotaomicron
Diflunisal	10	Doxycycline	0.0875	NT5004	1	0.004607025175692097	CG7-5-6	B. thetaiotaomicron
Diflunisal	0	Doxycycline	0.0875	NT5004	1	0.0020674035001481627	CG7-5-6	B. thetaiotaomicron
Diflunisal	640	Doxycycline	0	NT5004	2	0.0320234869099363	CG7-5-6	B. thetaiotaomicron
Diflunisal	320	Doxycycline	0	NT5004	2	0.2934426439934096	CG7-5-6	B. thetaiotaomicron
Diflunisal	160	Doxycycline	0	NT5004	2	0.3359134436165036	CG7-5-6	B. thetaiotaomicron
Diflunisal	80	Doxycycline	0	NT5004	2	0.8975731645829101	CG7-5-6	B. thetaiotaomicron
Diflunisal	40	Doxycycline	0	NT5004	2	0.9861461469849878	CG7-5-6	B. thetaiotaomicron
Diflunisal	20	Doxycycline	0	NT5004	2	1.0142395115916476	CG7-5-6	B. thetaiotaomicron
Diflunisal	10	Doxycycline	0	NT5004	2	1.0145041876913758	CG7-5-6	B. thetaiotaomicron
Diflunisal	0	Doxycycline	0	NT5004	2	1.0338647599528574	CG7-5-6	B. thetaiotaomicron
Diflunisal	640	Doxycycline	0.0125	NT5004	2	0.03911731867661298	CG7-5-6	B. thetaiotaomicron
Diflunisal	320	Doxycycline	0.0125	NT5004	2	0.2583976081348264	CG7-5-6	B. thetaiotaomicron
Diflunisal	160	Doxycycline	0.0125	NT5004	2	0.2870837381560645	CG7-5-6	B. thetaiotaomicron
Diflunisal	80	Doxycycline	0.0125	NT5004	2	0.7251978483258695	CG7-5-6	B. thetaiotaomicron
Diflunisal	40	Doxycycline	0.0125	NT5004	2	0.7965106272303175	CG7-5-6	B. thetaiotaomicron
Diflunisal	20	Doxycycline	0.0125	NT5004	2	0.8324277883219061	CG7-5-6	B. thetaiotaomicron
Diflunisal	10	Doxycycline	0.0125	NT5004	2	0.7406405923458135	CG7-5-6	B. thetaiotaomicron
Diflunisal	0	Doxycycline	0.0125	NT5004	2	0.8001435299239382	CG7-5-6	B. thetaiotaomicron
Diflunisal	640	Doxycycline	0.025	NT5004	2	0.022031107937423876	CG7-5-6	B. thetaiotaomicron
Diflunisal	320	Doxycycline	0.025	NT5004	2	0.2087270922872272	CG7-5-6	B. thetaiotaomicron
Diflunisal	160	Doxycycline	0.025	NT5004	2	0.20486605865873445	CG7-5-6	B. thetaiotaomicron
Diflunisal	80	Doxycycline	0.025	NT5004	2	0.5105736701871905	CG7-5-6	B. thetaiotaomicron
Diflunisal	40	Doxycycline	0.025	NT5004	2	0.4850634525161718	CG7-5-6	B. thetaiotaomicron
Diflunisal	20	Doxycycline	0.025	NT5004	2	0.40440167692965606	CG7-5-6	B. thetaiotaomicron
Diflunisal	10	Doxycycline	0.025	NT5004	2	0.2918560300625417	CG7-5-6	B. thetaiotaomicron
Diflunisal	0	Doxycycline	0.025	NT5004	2	0.5278345704456197	CG7-5-6	B. thetaiotaomicron
Diflunisal	640	Doxycycline	0.0375	NT5004	2	0.01408084874297659	CG7-5-6	B. thetaiotaomicron
Diflunisal	320	Doxycycline	0.0375	NT5004	2	0.12355572268237495	CG7-5-6	B. thetaiotaomicron
Diflunisal	160	Doxycycline	0.0375	NT5004	2	0.1387729255739257	CG7-5-6	B. thetaiotaomicron
Diflunisal	80	Doxycycline	0.0375	NT5004	2	0.12582609820077922	CG7-5-6	B. thetaiotaomicron
Diflunisal	40	Doxycycline	0.0375	NT5004	2	0.07018122298974251	CG7-5-6	B. thetaiotaomicron
Diflunisal	20	Doxycycline	0.0375	NT5004	2	0.05337405579716814	CG7-5-6	B. thetaiotaomicron
Diflunisal	10	Doxycycline	0.0375	NT5004	2	0.032477790417337726	CG7-5-6	B. thetaiotaomicron
Diflunisal	0	Doxycycline	0.0375	NT5004	2	0.02430135766652521	CG7-5-6	B. thetaiotaomicron
Diflunisal	640	Doxycycline	0.05	NT5004	2	0.017581811915219948	CG7-5-6	B. thetaiotaomicron
Diflunisal	320	Doxycycline	0.05	NT5004	2	0.06677461888501054	CG7-5-6	B. thetaiotaomicron
Diflunisal	160	Doxycycline	0.05	NT5004	2	0.07023233456194235	CG7-5-6	B. thetaiotaomicron
Diflunisal	80	Doxycycline	0.05	NT5004	2	0.02439794612635712	CG7-5-6	B. thetaiotaomicron
Diflunisal	40	Doxycycline	0.05	NT5004	2	0.014137574360064777	CG7-5-6	B. thetaiotaomicron
Diflunisal	20	Doxycycline	0.05	NT5004	2	0.013180878018517254	CG7-5-6	B. thetaiotaomicron
Diflunisal	10	Doxycycline	0.05	NT5004	2	0.01069746879614024	CG7-5-6	B. thetaiotaomicron
Diflunisal	0	Doxycycline	0.05	NT5004	2	0.009762737657552078	CG7-5-6	B. thetaiotaomicron
Diflunisal	640	Doxycycline	0.0625	NT5004	2	0.012540595369439179	CG7-5-6	B. thetaiotaomicron
Diflunisal	320	Doxycycline	0.0625	NT5004	2	0.03234311979858421	CG7-5-6	B. thetaiotaomicron
Diflunisal	160	Doxycycline	0.0625	NT5004	2	0.032023676956229735	CG7-5-6	B. thetaiotaomicron
Diflunisal	80	Doxycycline	0.0625	NT5004	2	0.01180952624750604	CG7-5-6	B. thetaiotaomicron
Diflunisal	40	Doxycycline	0.0625	NT5004	2	0.007547272539440066	CG7-5-6	B. thetaiotaomicron
Diflunisal	20	Doxycycline	0.0625	NT5004	2	0.00794849284606973	CG7-5-6	B. thetaiotaomicron
Diflunisal	10	Doxycycline	0.0625	NT5004	2	0.004313696122706584	CG7-5-6	B. thetaiotaomicron
Diflunisal	0	Doxycycline	0.0625	NT5004	2	0.006356826226602461	CG7-5-6	B. thetaiotaomicron
Diflunisal	640	Doxycycline	0.075	NT5004	2	0.01312230237620932	CG7-5-6	B. thetaiotaomicron
Diflunisal	320	Doxycycline	0.075	NT5004	2	0.014534961749971553	CG7-5-6	B. thetaiotaomicron
Diflunisal	160	Doxycycline	0.075	NT5004	2	0.016805337722488833	CG7-5-6	B. thetaiotaomicron
Diflunisal	80	Doxycycline	0.075	NT5004	2	0.008175549576623722	CG7-5-6	B. thetaiotaomicron
Diflunisal	40	Doxycycline	0.075	NT5004	2	0.005902587430304548	CG7-5-6	B. thetaiotaomicron
Diflunisal	20	Doxycycline	0.075	NT5004	2	0.006130589548529287	CG7-5-6	B. thetaiotaomicron
Diflunisal	10	Doxycycline	0.075	NT5004	2	0.00181620029792734	CG7-5-6	B. thetaiotaomicron
Diflunisal	0	Doxycycline	0.075	NT5004	2	0.004311740409205086	CG7-5-6	B. thetaiotaomicron
Diflunisal	640	Doxycycline	0.0875	NT5004	2	0.0023172788672610194	CG7-5-6	B. thetaiotaomicron
Diflunisal	320	Doxycycline	0.0875	NT5004	2	0.01239149814916948	CG7-5-6	B. thetaiotaomicron
Diflunisal	160	Doxycycline	0.0875	NT5004	2	0.012262882323728158	CG7-5-6	B. thetaiotaomicron
Diflunisal	80	Doxycycline	0.0875	NT5004	2	0.006195335351266547	CG7-5-6	B. thetaiotaomicron
Diflunisal	40	Doxycycline	0.0875	NT5004	2	0.004540689504496101	CG7-5-6	B. thetaiotaomicron
Diflunisal	20	Doxycycline	0.0875	NT5004	2	0.0024975591735437205	CG7-5-6	B. thetaiotaomicron
Diflunisal	10	Doxycycline	0.0875	NT5004	2	0.0015927949600580671	CG7-5-6	B. thetaiotaomicron
Diflunisal	0	Doxycycline	0.0875	NT5004	2	0.00454068882332659	CG7-5-6	B. thetaiotaomicron
Diflunisal	640	Doxycycline	0	NT5054	1	0.00656878151997521	CG7-5-6	B. ovatus
Diflunisal	320	Doxycycline	0	NT5054	1	0.004461926155688729	CG7-5-6	B. ovatus
Diflunisal	160	Doxycycline	0	NT5054	1	0.0036003644969270325	CG7-5-6	B. ovatus
Diflunisal	80	Doxycycline	0	NT5054	1	0.7018559127682944	CG7-5-6	B. ovatus
Diflunisal	40	Doxycycline	0	NT5054	1	0.85741707488557	CG7-5-6	B. ovatus
Diflunisal	20	Doxycycline	0	NT5054	1	0.9150864255700568	CG7-5-6	B. ovatus
Diflunisal	10	Doxycycline	0	NT5054	1	0.9458951280213271	CG7-5-6	B. ovatus
Diflunisal	0	Doxycycline	0	NT5054	1	0.9914694957224743	CG7-5-6	B. ovatus
Diflunisal	640	Doxycycline	0.0125	NT5054	1	0.010624477267172276	CG7-5-6	B. ovatus
Diflunisal	320	Doxycycline	0.0125	NT5054	1	0.011006072556376686	CG7-5-6	B. ovatus
Diflunisal	160	Doxycycline	0.0125	NT5054	1	0.008334857132649276	CG7-5-6	B. ovatus
Diflunisal	80	Doxycycline	0.0125	NT5054	1	0.5131536509927267	CG7-5-6	B. ovatus
Diflunisal	40	Doxycycline	0.0125	NT5054	1	0.603967868864055	CG7-5-6	B. ovatus
Diflunisal	20	Doxycycline	0.0125	NT5054	1	0.6630868624910787	CG7-5-6	B. ovatus
Diflunisal	10	Doxycycline	0.0125	NT5054	1	0.6811388904330097	CG7-5-6	B. ovatus
Diflunisal	0	Doxycycline	0.0125	NT5054	1	0.6296893056625542	CG7-5-6	B. ovatus
Diflunisal	640	Doxycycline	0.025	NT5054	1	0.011049751698282068	CG7-5-6	B. ovatus
Diflunisal	320	Doxycycline	0.025	NT5054	1	0.00830992824590629	CG7-5-6	B. ovatus
Diflunisal	160	Doxycycline	0.025	NT5054	1	0.005966123186257514	CG7-5-6	B. ovatus
Diflunisal	80	Doxycycline	0.025	NT5054	1	0.1631372948581496	CG7-5-6	B. ovatus
Diflunisal	40	Doxycycline	0.025	NT5054	1	0.11218601814979025	CG7-5-6	B. ovatus
Diflunisal	20	Doxycycline	0.025	NT5054	1	0.0819944376636054	CG7-5-6	B. ovatus
Diflunisal	10	Doxycycline	0.025	NT5054	1	0.07025201691141061	CG7-5-6	B. ovatus
Diflunisal	0	Doxycycline	0.025	NT5054	1	0.04438622735577162	CG7-5-6	B. ovatus
Diflunisal	640	Doxycycline	0.0375	NT5054	1	0.010805216517513695	CG7-5-6	B. ovatus
Diflunisal	320	Doxycycline	0.0375	NT5054	1	0.012342703142501535	CG7-5-6	B. ovatus
Diflunisal	160	Doxycycline	0.0375	NT5054	1	0.008264984524807438	CG7-5-6	B. ovatus
Diflunisal	80	Doxycycline	0.0375	NT5054	1	0.022919923311022446	CG7-5-6	B. ovatus
Diflunisal	40	Doxycycline	0.0375	NT5054	1	0.01302739719611304	CG7-5-6	B. ovatus
Diflunisal	20	Doxycycline	0.0375	NT5054	1	0.007473977416617193	CG7-5-6	B. ovatus
Diflunisal	10	Doxycycline	0.0375	NT5054	1	0.004288875209706988	CG7-5-6	B. ovatus
Diflunisal	0	Doxycycline	0.0375	NT5054	1	0.004710167187579754	CG7-5-6	B. ovatus
Diflunisal	640	Doxycycline	0.05	NT5054	1	0.011016476152620564	CG7-5-6	B. ovatus
Diflunisal	320	Doxycycline	0.05	NT5054	1	0.006423231645571519	CG7-5-6	B. ovatus
Diflunisal	160	Doxycycline	0.05	NT5054	1	0.007218597423952342	CG7-5-6	B. ovatus
Diflunisal	80	Doxycycline	0.05	NT5054	1	0.0034018483313628745	CG7-5-6	B. ovatus
Diflunisal	40	Doxycycline	0.05	NT5054	1	0.004055834339888547	CG7-5-6	B. ovatus
Diflunisal	20	Doxycycline	0.05	NT5054	1	0.0038406370305649686	CG7-5-6	B. ovatus
Diflunisal	10	Doxycycline	0.05	NT5054	1	0.0050846014258508	CG7-5-6	B. ovatus
Diflunisal	0	Doxycycline	0.05	NT5054	1	0.005508651799157486	CG7-5-6	B. ovatus
Diflunisal	640	Doxycycline	0.0625	NT5054	1	0.011440467599306961	CG7-5-6	B. ovatus
Diflunisal	320	Doxycycline	0.0625	NT5054	1	0.007036700502828408	CG7-5-6	B. ovatus
Diflunisal	160	Doxycycline	0.0625	NT5054	1	0.009327855233146153	CG7-5-6	B. ovatus
Diflunisal	80	Doxycycline	0.0625	NT5054	1	0.004450062692072743	CG7-5-6	B. ovatus
Diflunisal	40	Doxycycline	0.0625	NT5054	1	0.005745404950399843	CG7-5-6	B. ovatus
Diflunisal	20	Doxycycline	0.0625	NT5054	1	0.004667906923618019	CG7-5-6	B. ovatus
Diflunisal	10	Doxycycline	0.0625	NT5054	1	0.0031951605408207136	CG7-5-6	B. ovatus
Diflunisal	0	Doxycycline	0.0625	NT5054	1	0.0044611582876080014	CG7-5-6	B. ovatus
Diflunisal	640	Doxycycline	0.075	NT5054	1	0.010169751386085652	CG7-5-6	B. ovatus
Diflunisal	320	Doxycycline	0.075	NT5054	1	0.005143761292348314	CG7-5-6	B. ovatus
Diflunisal	160	Doxycycline	0.075	NT5054	1	0.006367558320022096	CG7-5-6	B. ovatus
Diflunisal	80	Doxycycline	0.075	NT5054	1	0.001694783680270594	CG7-5-6	B. ovatus
Diflunisal	40	Doxycycline	0.075	NT5054	1	0.005084542499230509	CG7-5-6	B. ovatus
Diflunisal	20	Doxycycline	0.075	NT5054	1	0.0061439091337661	CG7-5-6	B. ovatus
Diflunisal	10	Doxycycline	0.075	NT5054	1	0.004659531441347935	CG7-5-6	B. ovatus
Diflunisal	0	Doxycycline	0.075	NT5054	1	0.007649446331741194	CG7-5-6	B. ovatus
Diflunisal	640	Doxycycline	0.0875	NT5054	1	0.05751212606205276	CG7-5-6	B. ovatus
Diflunisal	320	Doxycycline	0.0875	NT5054	1	0.0029905475200827504	CG7-5-6	B. ovatus
Diflunisal	160	Doxycycline	0.0875	NT5054	1	0.0029659408608281724	CG7-5-6	B. ovatus
Diflunisal	80	Doxycycline	0.0875	NT5054	1	0.005507768394370429	CG7-5-6	B. ovatus
Diflunisal	40	Doxycycline	0.0875	NT5054	1	0.004658900612446766	CG7-5-6	B. ovatus
Diflunisal	20	Doxycycline	0.0875	NT5054	1	0.003176373262206896	CG7-5-6	B. ovatus
Diflunisal	10	Doxycycline	0.0875	NT5054	1	0.0063651338438752494	CG7-5-6	B. ovatus
Diflunisal	0	Doxycycline	0.0875	NT5054	1	0.003600364496927032	CG7-5-6	B. ovatus
Diflunisal	640	Doxycycline	0	NT5054	2	0.01557229722032584	CG7-5-6	B. ovatus
Diflunisal	320	Doxycycline	0	NT5054	2	0.008835276915706208	CG7-5-6	B. ovatus
Diflunisal	160	Doxycycline	0	NT5054	2	0.007993471117490084	CG7-5-6	B. ovatus
Diflunisal	80	Doxycycline	0	NT5054	2	0.7073229138996311	CG7-5-6	B. ovatus
Diflunisal	40	Doxycycline	0	NT5054	2	0.8751992167363447	CG7-5-6	B. ovatus
Diflunisal	20	Doxycycline	0	NT5054	2	0.9280677216576163	CG7-5-6	B. ovatus
Diflunisal	10	Doxycycline	0	NT5054	2	0.9666132592371044	CG7-5-6	B. ovatus
Diflunisal	0	Doxycycline	0	NT5054	2	0.9889390754337133	CG7-5-6	B. ovatus
Diflunisal	640	Doxycycline	0.0125	NT5054	2	0.008206554602775785	CG7-5-6	B. ovatus
Diflunisal	320	Doxycycline	0.0125	NT5054	2	0.007364807342590271	CG7-5-6	B. ovatus
Diflunisal	160	Doxycycline	0.0125	NT5054	2	0.010101436830330969	CG7-5-6	B. ovatus
Diflunisal	80	Doxycycline	0.0125	NT5054	2	0.5011122800318331	CG7-5-6	B. ovatus
Diflunisal	40	Doxycycline	0.0125	NT5054	2	0.6143218971045188	CG7-5-6	B. ovatus
Diflunisal	20	Doxycycline	0.0125	NT5054	2	0.6451013965214171	CG7-5-6	B. ovatus
Diflunisal	10	Doxycycline	0.0125	NT5054	2	0.6260202580107012	CG7-5-6	B. ovatus
Diflunisal	0	Doxycycline	0.0125	NT5054	2	0.5637263804467653	CG7-5-6	B. ovatus
Diflunisal	640	Doxycycline	0.025	NT5054	2	0.008837675080055823	CG7-5-6	B. ovatus
Diflunisal	320	Doxycycline	0.025	NT5054	2	0.0077860611189696834	CG7-5-6	B. ovatus
Diflunisal	160	Doxycycline	0.025	NT5054	2	0.009258168563861925	CG7-5-6	B. ovatus
Diflunisal	80	Doxycycline	0.025	NT5054	2	0.1739871951720125	CG7-5-6	B. ovatus
Diflunisal	40	Doxycycline	0.025	NT5054	2	0.12848967988381457	CG7-5-6	B. ovatus
Diflunisal	20	Doxycycline	0.025	NT5054	2	0.07884553717303788	CG7-5-6	B. ovatus
Diflunisal	10	Doxycycline	0.025	NT5054	2	0.06719382010154382	CG7-5-6	B. ovatus
Diflunisal	0	Doxycycline	0.025	NT5054	2	0.032465803510893364	CG7-5-6	B. ovatus
Diflunisal	640	Doxycycline	0.0375	NT5054	2	0.014101827226072993	CG7-5-6	B. ovatus
Diflunisal	320	Doxycycline	0.0375	NT5054	2	0.00820731510591755	CG7-5-6	B. ovatus
Diflunisal	160	Doxycycline	0.0375	NT5054	2	0.0054708024836696255	CG7-5-6	B. ovatus
Diflunisal	80	Doxycycline	0.0375	NT5054	2	0.0235898957648025	CG7-5-6	B. ovatus
Diflunisal	40	Doxycycline	0.0375	NT5054	2	0.012425220049493608	CG7-5-6	B. ovatus
Diflunisal	20	Doxycycline	0.0375	NT5054	2	0.009265703967240127	CG7-5-6	B. ovatus
Diflunisal	10	Doxycycline	0.0375	NT5054	2	0.0063159937316036455	CG7-5-6	B. ovatus
Diflunisal	0	Doxycycline	0.0375	NT5054	2	0.0021056225068581467	CG7-5-6	B. ovatus
Diflunisal	640	Doxycycline	0.05	NT5054	2	0.010561938330644623	CG7-5-6	B. ovatus
Diflunisal	320	Doxycycline	0.05	NT5054	2	0.006949624816788501	CG7-5-6	B. ovatus
Diflunisal	160	Doxycycline	0.05	NT5054	2	0.011795149817550029	CG7-5-6	B. ovatus
Diflunisal	80	Doxycycline	0.05	NT5054	2	0.004211246487695481	CG7-5-6	B. ovatus
Diflunisal	40	Doxycycline	0.05	NT5054	2	0.001262239480580884	CG7-5-6	B. ovatus
Diflunisal	20	Doxycycline	0.05	NT5054	2	0.004840557269339571	CG7-5-6	B. ovatus
Diflunisal	10	Doxycycline	0.05	NT5054	2	0.004630693305828869	CG7-5-6	B. ovatus
Diflunisal	0	Doxycycline	0.05	NT5054	2	0.0033661699995696783	CG7-5-6	B. ovatus
Diflunisal	640	Doxycycline	0.0625	NT5054	2	0.010101378292300355	CG7-5-6	B. ovatus
Diflunisal	320	Doxycycline	0.0625	NT5054	2	0.008212568578733547	CG7-5-6	B. ovatus
Diflunisal	160	Doxycycline	0.0625	NT5054	2	0.0071601941145056445	CG7-5-6	B. ovatus
Diflunisal	80	Doxycycline	0.0625	NT5054	2	0.0014720476434508943	CG7-5-6	B. ovatus
Diflunisal	40	Doxycycline	0.0625	NT5054	2	0.0018917237706322606	CG7-5-6	B. ovatus
Diflunisal	20	Doxycycline	0.0625	NT5054	2	0.003578375695083935	CG7-5-6	B. ovatus
Diflunisal	10	Doxycycline	0.0625	NT5054	2	0.005701093594656646	CG7-5-6	B. ovatus
Diflunisal	0	Doxycycline	0.0625	NT5054	2	0.013050329709342716	CG7-5-6	B. ovatus
Diflunisal	640	Doxycycline	0.075	NT5054	2	0.008206671678837011	CG7-5-6	B. ovatus
Diflunisal	320	Doxycycline	0.075	NT5054	2	0.004419303282391704	CG7-5-6	B. ovatus
Diflunisal	160	Doxycycline	0.075	NT5054	2	0.003998983938698254	CG7-5-6	B. ovatus
Diflunisal	80	Doxycycline	0.075	NT5054	2	0.004629872369540391	CG7-5-6	B. ovatus
Diflunisal	40	Doxycycline	0.075	NT5054	2	0.006523877439029492	CG7-5-6	B. ovatus
Diflunisal	20	Doxycycline	0.075	NT5054	2	0.0044186625927010855	CG7-5-6	B. ovatus
Diflunisal	10	Doxycycline	0.075	NT5054	2	0.006101104130345737	CG7-5-6	B. ovatus
Diflunisal	0	Doxycycline	0.075	NT5054	2	0.007155115413507666	CG7-5-6	B. ovatus
Diflunisal	640	Doxycycline	0.0875	NT5054	2	0.008418702181396339	CG7-5-6	B. ovatus
Diflunisal	320	Doxycycline	0.0875	NT5054	2	0.003157063170105454	CG7-5-6	B. ovatus
Diflunisal	160	Doxycycline	0.0875	NT5054	2	0.004209378043460467	CG7-5-6	B. ovatus
Diflunisal	80	Doxycycline	0.0875	NT5054	2	0.005471619840294361	CG7-5-6	B. ovatus
Diflunisal	40	Doxycycline	0.0875	NT5054	2	0.005050308157589701	CG7-5-6	B. ovatus
Diflunisal	20	Doxycycline	0.0875	NT5054	2	0.003155543848369566	CG7-5-6	B. ovatus
Diflunisal	10	Doxycycline	0.0875	NT5054	2	0.006946009215748808	CG7-5-6	B. ovatus
Diflunisal	0	Doxycycline	0.0875	NT5054	2	0.008840832905273377	CG7-5-6	B. ovatus
Tolfenamic acid	320	Doxycycline	0	NT5004	1	0.008443333108574907	CG7-5-6	B. thetaiotaomicron
Tolfenamic acid	160	Doxycycline	0	NT5004	1	0.1450243255808455	CG7-5-6	B. thetaiotaomicron
Tolfenamic acid	80	Doxycycline	0	NT5004	1	0.36189749287467915	CG7-5-6	B. thetaiotaomicron
Tolfenamic acid	40	Doxycycline	0	NT5004	1	0.6333105358837476	CG7-5-6	B. thetaiotaomicron
Tolfenamic acid	20	Doxycycline	0	NT5004	1	0.8503244093238754	CG7-5-6	B. thetaiotaomicron
Tolfenamic acid	10	Doxycycline	0	NT5004	1	0.9524767421461161	CG7-5-6	B. thetaiotaomicron
Tolfenamic acid	5	Doxycycline	0	NT5004	1	0.8538091898580052	CG7-5-6	B. thetaiotaomicron
Tolfenamic acid	0	Doxycycline	0	NT5004	1	1.0413143840026502	CG7-5-6	B. thetaiotaomicron
Tolfenamic acid	320	Doxycycline	0.0125	NT5004	1	0.009400475759427134	CG7-5-6	B. thetaiotaomicron
Tolfenamic acid	160	Doxycycline	0.0125	NT5004	1	0.09724668442560697	CG7-5-6	B. thetaiotaomicron
Tolfenamic acid	80	Doxycycline	0.0125	NT5004	1	0.27822562189292943	CG7-5-6	B. thetaiotaomicron
Tolfenamic acid	40	Doxycycline	0.0125	NT5004	1	0.4874317909303956	CG7-5-6	B. thetaiotaomicron
Tolfenamic acid	20	Doxycycline	0.0125	NT5004	1	0.6426337371425753	CG7-5-6	B. thetaiotaomicron
Tolfenamic acid	10	Doxycycline	0.0125	NT5004	1	0.7534507742481398	CG7-5-6	B. thetaiotaomicron
Tolfenamic acid	5	Doxycycline	0.0125	NT5004	1	0.6994146830042653	CG7-5-6	B. thetaiotaomicron
Tolfenamic acid	0	Doxycycline	0.0125	NT5004	1	0.8089390311365297	CG7-5-6	B. thetaiotaomicron
Tolfenamic acid	320	Doxycycline	0.025	NT5004	1	0.004578308422903962	CG7-5-6	B. thetaiotaomicron
Tolfenamic acid	160	Doxycycline	0.025	NT5004	1	0.10569127580548714	CG7-5-6	B. thetaiotaomicron
Tolfenamic acid	80	Doxycycline	0.025	NT5004	1	0.21014507932539	CG7-5-6	B. thetaiotaomicron
Tolfenamic acid	40	Doxycycline	0.025	NT5004	1	0.342413635588972	CG7-5-6	B. thetaiotaomicron
Tolfenamic acid	20	Doxycycline	0.025	NT5004	1	0.310033419478555	CG7-5-6	B. thetaiotaomicron
Tolfenamic acid	10	Doxycycline	0.025	NT5004	1	0.4299821355084523	CG7-5-6	B. thetaiotaomicron
Tolfenamic acid	5	Doxycycline	0.025	NT5004	1	0.44200174035560624	CG7-5-6	B. thetaiotaomicron
Tolfenamic acid	0	Doxycycline	0.025	NT5004	1	0.3331422597808532	CG7-5-6	B. thetaiotaomicron
Tolfenamic acid	320	Doxycycline	0.0375	NT5004	1	0.005785676623036338	CG7-5-6	B. thetaiotaomicron
Tolfenamic acid	160	Doxycycline	0.0375	NT5004	1	0.06803813575805735	CG7-5-6	B. thetaiotaomicron
Tolfenamic acid	80	Doxycycline	0.0375	NT5004	1	0.1790223020301107	CG7-5-6	B. thetaiotaomicron
Tolfenamic acid	40	Doxycycline	0.0375	NT5004	1	0.18312502246800438	CG7-5-6	B. thetaiotaomicron
Tolfenamic acid	20	Doxycycline	0.0375	NT5004	1	0.07299611771338875	CG7-5-6	B. thetaiotaomicron
Tolfenamic acid	10	Doxycycline	0.0375	NT5004	1	0.06032713970111628	CG7-5-6	B. thetaiotaomicron
Tolfenamic acid	5	Doxycycline	0.0375	NT5004	1	0.008203226614192817	CG7-5-6	B. thetaiotaomicron
Tolfenamic acid	0	Doxycycline	0.0375	NT5004	1	0.035155420777042534	CG7-5-6	B. thetaiotaomicron
Tolfenamic acid	320	Doxycycline	0.05	NT5004	1	0.033595407374323906	CG7-5-6	B. thetaiotaomicron
Tolfenamic acid	160	Doxycycline	0.05	NT5004	1	0.05163992433734074	CG7-5-6	B. thetaiotaomicron
Tolfenamic acid	80	Doxycycline	0.05	NT5004	1	0.09393869820917192	CG7-5-6	B. thetaiotaomicron
Tolfenamic acid	40	Doxycycline	0.05	NT5004	1	0.03474273757566209	CG7-5-6	B. thetaiotaomicron
Tolfenamic acid	20	Doxycycline	0.05	NT5004	1	0.012061617759700452	CG7-5-6	B. thetaiotaomicron
Tolfenamic acid	10	Doxycycline	0.05	NT5004	1	0.008685205708001473	CG7-5-6	B. thetaiotaomicron
Tolfenamic acid	5	Doxycycline	0.05	NT5004	1	0.00844353425160617	CG7-5-6	B. thetaiotaomicron
Tolfenamic acid	0	Doxycycline	0.05	NT5004	1	0.008940340966802246	CG7-5-6	B. thetaiotaomicron
Tolfenamic acid	320	Doxycycline	0.0625	NT5004	1	0.005355363638982477	CG7-5-6	B. thetaiotaomicron
Tolfenamic acid	160	Doxycycline	0.0625	NT5004	1	0.04440061092590853	CG7-5-6	B. thetaiotaomicron
Tolfenamic acid	80	Doxycycline	0.0625	NT5004	1	0.025095038808239756	CG7-5-6	B. thetaiotaomicron
